propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,change,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,savedAd,notes,topNewDevelopment,newDevelopmentHighlight,topPlus,parkingSpace,updateDate,luxuryVisibility,highlight,newDevelopmentFinished
106303727,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/70/cd/39/1278788695.webp,MJ14007,6,,285000.0,"{'price': {'amount': 285000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 300000.0, 'priceDropValue': 15000, 'priceDropPercentage': 5}}}",chalet,sale,347.0,,5,3,"Casa o chalet independiente en Plaza de la Magdalena s/n, Casco Histórico - Corredera - Ribera, Córdoba",Córdoba,Córdoba,Centro - Casco Histórico,es,Casco Histórico - Corredera - Ribera,37.8858508,-4.769027,True,https://www.idealista.com/inmueble/106303727/,1228,"Descubre el encanto de esta casa señorial situada en el corazón del casco antiguo de Córdoba, a un paso de la emblemática Plaza de la Magdalena. Esta joya arquitectónica combina tradición, elegancia y confort, ofreciendo un sinfín de posibilidades tanto para vivir como para invertir en turismo o restauración. Con una superficie construida de 347 m², esta casa independiente de esquina se alza en tres plantas, brindando un espacio único y versátil. En la planta baja, un amplio garaje con capacidad para dos turismos te da la bienvenida. Desde el recibidor, accede a un impresionante patio central que conecta con un espacioso salón, dos dormitorios, una cocina completamente equipada y un baño completo con ducha. Además, junto al patio, encontrarás una encantadora piscina que, con un poco de cariño, podría volver a ser el lugar perfecto para refrescarse en los calurosos días de verano. La primera planta ofrece un generoso salón, una acogedora salita, tres dormitorios adicionales, otra cocina y dos baños completos, uno con bañera y otro con placa de ducha. La planta superior te sorprenderá con una azotea que regala magníficas vistas de la ciudad y un amplio cuarto trastero que también puede funcionar como lavadero. Con una orientación este y una parcela de 180 m², esta casa construida en 1926 es una oportunidad única para personalizarla a tu gusto. No dudes en contactarnos al para visitarla sin compromiso. ¡Tu nuevo hogar te espera!",False,good,False,,821.0,{},"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'title': 'Casa o chalet independiente en Plaza de la Magdalena s/n, Casco Histórico - Corredera - Ribera, Córdoba'}",False,False,False,False,{},[],False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2026-09-03,,{'groupDescription': 'Destacado'},
111730415,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/bd/7e/b9/1446495910.webp,3318MM,23,4,285000.0,"{'price': {'amount': 285000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 299000.0, 'priceDropValue': 14000, 'priceDropPercentage': 5}}}",flat,sale,138.0,True,4,2,"Piso en Tablero, Córdoba",Córdoba,Córdoba,Noreña - Figueroa,es,Tablero,37.8944545,-4.7939624,False,https://www.idealista.com/inmueble/111730415/,1218,"Córdoba capital. Tablero Bajo. Junto a Centro Comercial la Sierra. Magnífica vivienda en venta, con 138 m2. Salón, cuatro dormitorios, cocina equipada y dos cuartos de baño, uno de ellos en suite en el dormitorio principal. Climatizado. Dos terrazas exteriores. Solería de mármol. Magníficas vistas. Acceso a personas con movilidad reducida. El residencial cuenta con piscina, gimnasio y parque infantil. Visítelo sin compromiso. A. P. I. TRES - Agencia Inmobiliaria desde 1992 - Compraventas sin sorpresas. Informamos a nuestros clientes compradores que el precio de venta NO incluye lo gastos derivados de la escritura de compraventa según ley (Notaría, Impuestos y Registro de la Propiedad), ni los honorarios de la agencia inmobiliaria. Los precios indicados no tienen caducidad, pero pueden ser modificados por decisión de la propiedad sin previo aviso. Documento D. I. A. a disposición del consumidor según Decreto 218/2005 Junta de Andalucía. Infórmese y visítela sin compromiso.",False,good,False,True,2065.0,{},{'typology': 'flat'},"{'title': 'Piso en Tablero, Córdoba'}",False,False,False,False,{},[],False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2026-09-03,,{'groupDescription': 'Destacado'},
107628067,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/a5/2e/4c/1318077459.webp,2183,28,,345000.0,"{'price': {'amount': 345000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 365000.0, 'priceDropValue': 20000, 'priceDropPercentage': 5}}}",chalet,sale,188.0,,5,3,"Casa o chalet independiente en Calle del Sindicato, Tablero, Córdoba",Córdoba,Córdoba,Noreña - Figueroa,es,Tablero,37.8974803,-4.8107396,False,https://www.idealista.com/inmueble/107628067/,2728,"¡Descubre la casa de tus sueños en la codiciada zona de Albolafia, Córdoba! Este impresionante inmueble de 188 m² te ofrece un espacio amplio y acogedor para disfrutar de la vida en familia. Construido en 2005, cuenta con 5 dormitorios y 3 baños, ideales para acomodar a todos con comodidad. La propiedad, en excelente estado, incluye una plaza de garaje y un trastero, garantizando espacio adicional para tus pertenencias.  Relájate y disfruta del sol cordobés en la piscina privada, un lujo que no todos pueden ofrecer. Con un precio de 365,000€, esta casa es una oportunidad única que no querrás dejar pasar. No incluye gastos según ley y gestión inmobiliaria. ¡Ven a conocer tu nuevo hogar y empieza a vivir la vida que siempre has soñado!   CASABEL. Somos tu nueva inmobiliaria en Córdoba.",False,good,False,,1835.0,{},"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'title': 'Casa o chalet independiente en Calle del Sindicato, Tablero, Córdoba'}",False,False,False,False,{},[],False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2026-09-03,,{'groupDescription': 'Destacado'},
111842109,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/9e/18/5b/1470346657.webp,10681,28,,239000.0,"{'price': {'amount': 239000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 252900.0, 'priceDropValue': 13900, 'priceDropPercentage': 5}}}",chalet,sale,150.0,,3,2,"Casa o chalet independiente en San Cayetano, Córdoba",Córdoba,Córdoba,Centro - Casco Histórico,es,San Cayetano,37.8926306,-4.769848,False,https://www.idealista.com/inmueble/111842109/,919,"� Si buscas una vivienda con encanto, posibilidades y además una oportunidad de inversión, esta propiedad en el barrio del Marrubial puede ser justo lo que estás buscando. La vivienda se distribuye en dos plantas y cuenta con espacios muy bien aprovechados: �️ En la primera planta encontramos salón, cocina, 1 dormitorio y 1 baño. �️ La segunda planta dispone de 2 dormitorios, 1 baño y una fantástica terraza �, un espacio perfecto para disfrutar del buen clima de Córdoba, desayunar al aire libre o relajarte al final del día. ✨ Pero lo que realmente hace especial a esta propiedad es que cuenta además con un loft independiente, ofreciendo múltiples posibilidades: alojamiento para familiares o invitados, espacio privado para trabajar o una interesante opción para obtener rentabilidad. � La vivienda cuenta con ingresos demostrables, convirtiéndose en una opción especialmente atractiva tanto para quienes buscan su próximo hogar como para inversores que quieran sacar partido a la propiedad. � Su ubicación es otro de sus grandes atractivos. Situada en el Marrubial, se encuentra rodeada de comercios, colegios, supermercados, servicios y transporte público, con todo lo necesario para el día a día a pocos minutos. � Una propiedad diferente, con carácter y muchas posibilidades, que combina vivienda, espacio independiente y potencial de rentabilidad en una de las zonas más consolidadas de Córdoba. � ¿Te gustaría conocerla? Contacta con nosotros y estaremos encantados de ampliar la información y organizar una visit INFORMACIÓN ADICIONAL: En cumplimiento de las obligaciones de información previstas en la Ley 10/2025, de 28 de diciembre, de servicios de atención a la clientela y transparencia, así como en la normativa sectorial vigente, el precio indicado no incluye los gastos e impuestos inherentes a la adquisición, los cuales se desglosan estimados o con posibilidad de calcularlos a continuación; los gastos más ajustados serán dados en el D.I.A. en la visita a inmuebles, o antes. Gastos de Notaría: La Minuta se calculará según al arancel notarial oficial: Anexo I, del Real Decreto 1426/1989, de 17 de noviembre. Enlace: Gastos de Registro de la Propiedad: La inscripción se facturará según el arancel oficial: ANEXO I, del Real Decreto 1427/1989, de 17 de noviembre. Igual enlace anterior Gastos de Gestión (Gestoría): Los honorarios por la tramitación administrativa, liquidación de impuestos e inscripción registral ascienden de forma estimativa a [363 € aprox.] (IVA incluido), aunque depende de cada caso, y su dificultad. Honorarios Agencia del Vendedor: incluidos en el PVP. Honorarios Agencia del comprador: La agencia prestará los servicios de información, asesoramiento y acompañamiento previstos en el Encargo de Servicios y en el D.I.A. Si solicita servicios adicionales o personalizados, sus honorarios serán informados previamente, de forma individualizada y por escrito, conforme a la libertad de pactos y a la normativa vigente. Siendo actualmente la cantidad de un 2% del precio final de venta más el 21% de IVA (con un mínimo de 3.500 € más el 21% de IVA) Impuesto sobre Transmisiones Patrimoniales (ITP): Se aplicará el tipo impositivo vigente en Andalucía (generalmente el 7%, sin perjuicio de tipos reducidos del 6%. 3,5%, etc., aplicables según las circunstancias personales del comprador o las características del inmueble). El impuesto se devenga sobre el superior entre: 1.- Valor de Referencia de Catastro; y 2.- Precio de venta. Puede calcular su situación personal en el portal oficial de la A.T. de Andalucía. enlace: Los precios indicados no tienen caducidad, pero pueden ser alterados sin previo aviso.",False,good,False,,1593.0,{},"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'title': 'Casa o chalet independiente en San Cayetano, Córdoba'}",True,False,True,False,{},[],False,False,False,,2026-09-03,,,
111736916,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/df/b9/70/1446980992.webp,1081,37,2,178000.0,"{'price': {'amount': 178000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 187900.0, 'priceDropValue': 9900, 'priceDropPercentage': 5}}}",flat,sale,108.0,True,4,2,"Piso en Barcelona, 14, La Viñuela, Córdoba",Córdoba,Córdoba,Levante - Lepanto - Fátima,es,La Viñuela,37.8885813,-4.7646523,True,https://www.idealista.com/inmueble/111736916/,1438,"VENTA | 178.000 € BAJADA DE PRECIO: ANTES 187.900 €, COCHERA: BAJADA DE PRECIO DE 7.000 € En exclusiva en OMEYAS HOME. Tour Virtual disponible FECHA ENTREGA VIVIENDA: 31 Diciembre 2026 (aproximadamente) Vivienda amplia para reformar con terraza y opción de cochera cerrada doble (mismo edificio) en AVENIDA BARCELONA, Córdoba, ubicada en un edificio con dos ascensores, portal en proceso de reforma integral y una situación muy práctica por su cercanía a servicios, comercios, transporte público y zonas consolidadas de la ciudad. DISPOSICIÓN DE LA VIVIENDA | Inmueble con 134,9 m² construidos según medición obtenida mediante Tour Virtual 3D y 116,6 m² útiles aproximados según plano, con una distribución amplia, cómoda y con muchas posibilidades de reforma. La vivienda dispone de hall de entrada, salón amplio, cocina independiente, 4 dormitorios, 2 baños, terraza exterior y terraza lavadero. El salón cuenta con una superficie aproximada de 25,5 m², ofreciendo un espacio amplio y cómodo para el día a día. La cocina independiente cuenta con una superficie aproximada de 11,8 m² y conecta con la terraza lavadero, aportando funcionalidad y desahogo a la vivienda. La vivienda cuenta además con dos baños, terraza exterior y terraza lavadero. ESTADO DE LA VIVIENDA | Vivienda para reformar, ideal para actualizarla y adaptarla al gusto y necesidades del comprador. COCHERA CERRADA DOBLE | Existe la posibilidad de adquirir una cochera cerrada doble en el mismo edificio por 55.000 € adicionales. No se trata de una plaza de aparcamiento convencional. Es una cochera cerrada, privada y de gran tamaño, con capacidad para dos vehículos y espacio adicional para almacenaje, estanterías, bicicletas, herramientas u otros enseres. Cuenta con una superficie útil registral de 32,89 m², por lo que en la práctica ofrece un uso muy similar al de un pequeño local o espacio auxiliar privado dentro del propio edificio. Una opción especialmente interesante para quienes necesitan aparcamiento seguro, privacidad y espacio extra de almacenaje en la misma finca. EDIFICIO Y ACCESIBILIDAD | Edificio con dos ascensores, situado en Avenida Barcelona, en una zona consolidada de Córdoba. El portal se encuentra actualmente en proceso de reforma integral, una mejora importante que actualizará la imagen de acceso y las zonas comunes del inmueble. La ubicación ofrece cercanía a todo tipo de servicios: supermercados, comercios, centros educativos, restauración, transporte público y buena conexión con otras zonas de la ciudad. EFICIENCIA ENERGÉTICA | Certificado de Eficiencia Energética disponible. Consumo energético: F – 194,9 kWh/m² año. Emisiones: E – 37,2 kg CO2/m² año. DATOS ECONÓMICOS | •Precio vivienda: 187.900 € •Cochera cerrada doble: 62.000 € adicionales •IBI vivienda: 310,01 € anuales •IBI cochera: 40,75 € anuales •Comunidad ordinaria vivienda: 81,82 € mensuales •Comunidad cochera:  DISPONIBILIDAD | Diciembre 2026 “LA ÚLTIMA TECNOLOGÍA PUESTA A SU SERVICIO” Disponemos de Tour Virtual, que permite recorrer la vivienda libremente y medir cada estancia con total comodidad. Además, la vivienda dispone de plano técnico obtenido mediante Tour Virtual 3D, lo que facilita conocer la distribución, superficies y posibilidades del inmueble antes de concertar una visita presencial. FINANCIACIÓN | Hasta el 100 %, con estudio previo gratuito y personalizado. INFORMACIÓN IMPORTANTE | Para cumplir con la normativa vigente, tenemos a disposición del cliente el Documento de Información Abreviada (D.I.A.). Los precios indicados no tienen caducidad, pero pueden ser modificados sin previo aviso. GASTOS DE LA COMPRA | Según Ley: Notaría, Registro e Impuestos no incluidos. Honorarios de agencia no incluidos. 2% sobre el precio de venta, mínimo 3.000 € + I.V.A.",True,renew,False,True,1648.0,{},{'typology': 'flat'},"{'title': 'Piso en Barcelona, 14, La Viñuela, Córdoba'}",True,True,False,False,{},[],False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 55000.0}",2026-09-03,,,
111374572,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/50/ca/5b/1434473701.webp,,7,bj,175000.0,"{'price': {'amount': 175000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 185000.0, 'priceDropValue': 10000, 'priceDropPercentage': 5}}}",flat,sale,100.0,True,2,2,"Piso en Calle Tinte, Casco Histórico - Corredera - Ribera, Córdoba",Córdoba,Córdoba,Centro - Casco Histórico,es,Casco Histórico - Corredera - Ribera,37.883016,-4.7679922,False,https://www.idealista.com/inmueble/111374572/,1501,"**Piso en Venta en Córdoba - Ideal para Invertir o Vivir en Familia** Descubre este encantador piso en perfecto estado, ubicado en un barrio castizo y tranquilo de Córdoba, a pocos pasos del hermoso Paseo de la Ribera. Con una superficie de 100 m², este inmueble es ideal tanto para invertir como para disfrutar en familia. Cuenta con tres dormitorios amplios, perfectos para el descanso, y un salón luminoso que invita a pasar momentos inolvidables.  La gran cocina está completamente equipada y lista para preparar deliciosas comidas. Además, dispone de dos baños modernos que garantizan comodidad para todos los miembros del hogar. El piso se vende totalmente amueblado, lo que facilita una mudanza sin complicaciones, además de disponer de un trastero donde poder guardar cosas y poder dejar la vivienda con más desahogo. La propiedad también cuenta con armarios empotrados, calefacción por bomba de frío/calor y aire acondicionado, asegurando un ambiente confortable durante todo el año. Situado en un bajo exterior con orientación sur y este, disfrutarás de luz natural durante todo el día.   La vivienda ofrece acceso a todos los servicios del día a día, con paradas de autobuses cercanas y centros comerciales en la zona. Además, hay colegios en las proximidades, lo que lo convierte en una opción perfecta para familias. ¡No dejes pasar esta oportunidad única de vivir en un lugar tan especial!  INFORMACIÓN ADICIONAL. Para él cumplimiento de la normativa vigente, tenemos a disposición del cliente el documento informativo abreviado DIA. Los precios que se indican no tienen caducidad, pero se pueden ver alterados sin avisar previamente. Los gastos de la compra son según ley (Notaría, Hacienda y Registro) sin incluir. No están incluidos los honorarios de la Agencia Inmobiliaria.",False,good,False,False,1750.0,{},{'typology': 'flat'},"{'title': 'Piso en Calle Tinte, Casco Histórico - Corredera - Ribera, Córdoba'}",True,False,False,False,{},[],False,False,False,,2026-09-03,,,
112164725,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/17/e1/11/1460860079.webp,SSV-03128,17,1,85000.0,"{'price': {'amount': 85000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 89500.0, 'priceDropValue': 4500, 'priceDropPercentage': 5}}}",flat,sale,55.0,True,3,1,"Piso en Sector sur - Santa Cruz, Córdoba",Córdoba,Córdoba,Sector sur - Santa Cruz,es,Sector sur - Santa Cruz,37.8684286,-4.7757809,False,https://www.idealista.com/inmueble/112164725/,2692,"Piso exterior listo para entrar a vivir Se vende fantástico piso exterior de 55 m², ideal tanto para vivir como para invertir. La vivienda cuenta con 3 dormitorios, 1 baño, salón-comedor muy luminoso y cocina amueblada y equipada. Dispone de ventanas de doble acristalamiento, instalación de luz y agua reformadas, 2 splits de aire acondicionado con bomba de frío/calor y calefacción por split. Se vende amueblado, por lo que podrás entrar a vivir desde el primer día sin necesidad de realizar reformas. La comunidad es de 45 €/mes con el agua incluida, una gran ventaja para controlar los gastos mensuales. Una oportunidad perfecta para quienes buscan una vivienda cómoda, luminosa y con todos los servicios al alcance. ¡No dejes escapar esta oportunidad!",False,good,False,False,1545.0,{},{'typology': 'flat'},"{'title': 'Piso en Sector sur - Santa Cruz, Córdoba'}",False,False,False,False,{},[],False,False,False,,2026-09-03,,,
110888506,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/7c/93/c7/1435129544.webp,18572-2045,1,bj,38000.0,"{'price': {'amount': 38000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 40000.0, 'priceDropValue': 2000, 'priceDropPercentage': 5}}}",flat,sale,57.0,,3,1,"Piso en Calle Huelva, Sector sur - Santa Cruz, Córdoba",Córdoba,Córdoba,Sector sur - Santa Cruz,es,Sector sur - Santa Cruz,37.8662401,-4.7796539,False,https://www.idealista.com/inmueble/110888506/,2906,"PISO OCUPADO POR PERSONA SIN JUSTO TÍTULO ESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITAS IDEAL PARA INVERSORES LA LOCALIZACIÓN DEL INMUEBLE ES APROXIMADA Vivienda de 57 m², según Catastro, a la venta en Córdoba. La vivienda está distribuida en salón-comedor, tres dormitorios, distribuidor, aseo, cocina y terraza. (La distribución de la vivienda es orientativa y no ha podido ser comprobada). Es una planta baja en un bloque sin ascensor. Muy bien comunicado por carretera (N-432, A-431 y A-3050) y transporte público cercano a las paradas de autobús en calle Algeciras. Próximo a todo tipo de servicios e infraestructuras como centros educativos (IES Averroes), comercios, supermercados, farmacias, zonas verdes.. . SIN COMISIÓN. La localización del activo es aproximada.",False,good,False,False,667.0,{},{'typology': 'flat'},"{'title': 'Piso en Calle Huelva, Sector sur - Santa Cruz, Córdoba'}",False,False,False,False,{},[],False,False,False,,2026-09-03,,,
111888746,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/dd/54/1451724075.webp,28137,15,bj,88500.0,"{'price': {'amount': 88500.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 93500.0, 'priceDropValue': 5000, 'priceDropPercentage': 5}}}",flat,sale,26.0,True,1,1,"Piso en Casco Histórico - Ollerías - Marrubial, Córdoba",Córdoba,Córdoba,Centro - Casco Histórico,es,Casco Histórico - Ollerías - Marrubial,37.8927453,-4.7701235,False,https://www.idealista.com/inmueble/111888746/,896,"Ref. 28137 Zona Costanillas, en un enclave tipico de la ciudad. Local acondicionado como loft(sin cambio de uso a vivienda ), en planta baja, COMPLETAMENTE REFORMADO Y AMUEBLADO, 26m2 construidos, 1 dormitorio(con separador) y 1 baño, 1 split, cocina americana amueblada y equipada con electrodomesticos, cierres de aluminio y suelo porcelanico imitacion a madera. Con certificado energetico en tramite. Precio: 88.500€.",False,good,False,False,3404.0,{},{'typology': 'flat'},"{'title': 'Piso en Casco Histórico - Ollerías - Marrubial, Córdoba'}",False,False,False,False,{},[],False,False,False,,2026-09-03,,{'groupDescription': 'Destacado'},
111250019,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/f7/90/0b/1430457938.webp,,7,bj,175000.0,"{'price': {'amount': 175000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 185000.0, 'priceDropValue': 10000, 'priceDropPercentage': 5}}}",flat,sale,100.0,True,2,2,"Piso en Calle Tinte, Casco Histórico - Corredera - Ribera, Córdoba",Córdoba,Córdoba,Centro - Casco Histórico,es,Casco Histórico - Corredera - Ribera,37.8805861,-4.7661795,False,https://www.idealista.com/inmueble/111250019/,1805,"¡Oportunidad que no puedes dejar escapar! ✨ Te presentamos esta atractiva vivienda totalmente reformada, lista para entrar a vivir y disfrutar desde el primer día. Al acceder, te recibe un agradable vestíbulo que da paso a un amplio y luminoso salón-comedor, perfecto para crear momentos únicos. La cocina, cómoda y funcional, está pensada para el día a día sin renunciar al estilo. Dispone de un baño completo y un aseo, un extra muy valorado que aporta comodidad. Originalmente contaba con tres dormitorios, actualmente redistribuidos en dos para ofrecer espacios más amplios y confortables, con posibilidad de volver fácilmente a la distribución inicial. Como valor añadido, incluye trastero en la azotea, ideal para ganar espacio de almacenamiento. Una vivienda con encanto, práctica y versátil, perfecta tanto para vivir como para invertir. ¡Ven a visitarla y enamórate!  Los honorarios de la Agencia Inmobiliaria no están incluidos en el precio.",False,good,False,False,1750.0,{},{'typology': 'flat'},"{'title': 'Piso en Calle Tinte, Casco Histórico - Corredera - Ribera, Córdoba'}",True,False,False,False,{},[],False,False,False,,2026-09-03,,,
111791461,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/37/7f/a5/1448543438.webp,00000023,15,4,104900.0,"{'price': {'amount': 104900.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 109900.0, 'priceDropValue': 5000, 'priceDropPercentage': 5}}}",flat,sale,89.0,True,3,1,"Piso en Avenida de Mirasierra, Miralbaida - Parque Azahara, Córdoba",Córdoba,Córdoba,Noreña - Figueroa,es,Miralbaida - Parque Azahara,37.8799026,-4.8149422,False,https://www.idealista.com/inmueble/111791461/,3339,"� ¡Oportunidad en Córdoba! Ideal para Familias o Inversores ¿Buscas un piso amplio, luminoso y con excelentes opciones de financiación? ¡Lo has encontrado! Presentamos este fantástico piso de 3 dormitorios en Córdoba, perfecto tanto para convertirlo en tu nuevo hogar como para obtener una alta rentabilidad bajo la modalidad de alquiler.  � Características Principales: Espacio para todos: 3 amplias habitaciones con gran luz natural. Baño completo: Funcional y bien distribuido. Luminosidad garantizada: Al ser una 4ª planta (sin ascensor), disfrutarás de una luz increíble durante todo el día, mejor ventilación y la tranquilidad de no tener vecinos arriba haciendo ruido. Ubicación: Conectado con todo lo que necesitas en tu día a día (comercios, transporte y servicios). -PRECIO NEGOCIABLE  � ¿Preocupado por la hipoteca? Te lo ponemos fácil Sabemos que dar el paso de comprar puede generar dudas, por eso contamos con la colaboración exclusiva de Dejadealquilar Asesoramiento Financiero Te ayudamos a dar el salto del alquiler a la propiedad con un estudio personalizado y las mejores condiciones del mercado para que pagar tu propia casa sea más fácil que nunca. � ¡No dejes pasar esta oportunidad! Las viviendas con este potencial vuelan. Contacta con nosotros hoy mismo para concertar una visita sin compromiso. ""El PVP indicado no incluye impuestos ni gastos de escritura. Honorarios de agencia no incluidos. Las superficies expresadas tienen carácter descriptivo y son aproximadas. Los precios pueden ser susceptibles de modificación sin previo aviso. "".",False,good,False,False,1179.0,{},{'typology': 'flat'},"{'title': 'Piso en Avenida de Mirasierra, Miralbaida - Parque Azahara, Córdoba'}",False,False,False,False,{},[],False,False,False,,2026-09-03,,,
111331372,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/6b/81/d0/1433125593.webp,,15,4,157000.0,"{'price': {'amount': 157000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 166000.0, 'priceDropValue': 9000, 'priceDropPercentage': 5}}}",penthouse,sale,46.0,True,2,1,"Ático en La Viñuela, Córdoba",Córdoba,Córdoba,Levante - Lepanto - Fátima,es,La Viñuela,37.891361,-4.7607896,False,https://www.idealista.com/inmueble/111331372/,1717,"¡Descubre este espectacular ático haciendo esquina que te cautivará desde el primer momento! Con una reforma integral a estrenar, este luminoso espacio de 46 m² construidos cuenta con dos amplios dormitorios y un acogedor salón que se abre a una enorme terraza, perfecta para disfrutar de momentos al aire libre. La cocina, totalmente equipada, te permitirá preparar deliciosas comidas mientras disfrutas de la vista. Este inmueble también incluye un amplio trastero acondicionado, ideal para almacenar tus pertenencias. Ubicado en la cuarta planta de un edificio sin ascensor, este ático ofrece comodidad y accesibilidad. No dejes pasar la oportunidad de vivir en este encantador ático, donde cada rincón ha sido diseñado para ofrecerte confort y estilo. ¡Agenda tu visita hoy mismo!",False,good,False,False,3413.0,{},"{'typology': 'flat', 'subTypology': 'penthouse'}","{'title': 'Ático en La Viñuela, Córdoba'}",False,False,False,False,{},[],False,False,False,,2026-09-03,,,
112143136,https://img4.idealista.com/blur/480_360_mq/0/id.pro.es.image.master/d9/cf/4f/1462166524.webp,5658,14,bj,135000.0,"{'price': {'amount': 135000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 140000.0, 'priceDropValue': 5000, 'priceDropPercentage': 4}}}",flat,sale,56.0,False,1,1,"Piso en Calle San Basilio, Judería - San Basilio, Córdoba",Córdoba,Córdoba,Centro - Casco Histórico,es,Judería - San Basilio,37.8772544,-4.7844913,False,https://www.idealista.com/inmueble/112143136/,1720,"¡OPORTUNIDAD ÚNICA EN EL CORAZÓN DE SAN BASILIO! Descubre este acogedor piso de 60 m² construidos (55 m² útiles) situado en una de las zonas con más encanto y tradición de Córdoba. Ubicado en una planta baja de un edificio moderno con ascensor, esta vivienda combina la tranquilidad de un patio andaluz con la comodidad de una ubicación privilegiada. La vivienda dispone de un amplio dormitorio con armario empotrado y ventana de alta calidad recientemente instalada, un luminoso salón-comedor con aire acondicionado y un baño completamente reformado a estrenar con plato de ducha y acabados actuales. Además, el suelo ha sido renovado en toda la vivienda, aportando una imagen moderna y cuidada. Se vende prácticamente amueblada, lista para entrar a vivir o comenzar a obtener rentabilidad desde el primer día. Las nuevas ventanas del salón y del dormitorio principal ofrecen un excelente aislamiento térmico y acústico, mejorando el confort de la vivienda. Su orientación este permite disfrutar de una agradable luz natural durante la mañana, mientras que su ubicación interior, con vistas a un precioso patio andaluz, garantiza un ambiente silencioso y relajado, alejado del ruido de la calle. Una vivienda ideal como residencia habitual, segunda residencia o inversión, gracias a su excelente ubicación en uno de los barrios más emblemáticos y demandados de Córdoba. Características generales Superficie construida: 56 m²1 habitaciones1 baños completoEdificio con ascensorVivienda amuebladaAire acondicionadoCalefacciónLista para entrar a vivir Para más información y concertar una visita, contacte con: INMOBILIARIA SÉNECA 957 958 065 FINANCIACIÓN: Con un estudio previo gratuito y personalizado.   INFORMACIÓN IMPORTANTE: Para cumplir con la normativa vigente, tenemos a disposición del cliente Documento de Información Abreviada D. I. A. Los precios indicados no tienen caducidad, pero pueden ser alterados sin previo aviso GASTOS DE LA COMPRA: Según Ley (Notaría, Registro e Impuestos) no incluidos. Los honorarios de la Agencia Inmobiliaria no están incluidos. Visita nuestra agencia.",False,good,False,True,2411.0,{},{'typology': 'flat'},"{'title': 'Piso en Calle San Basilio, Judería - San Basilio, Córdoba'}",False,False,True,False,{},[],False,False,False,,2026-09-03,,{'groupDescription': 'Top'},
